idx,title,model,geval_score,geval_reason
17,Hartinger_2025_Reducing_respiratory_losses,DeepSeek-R1-Distill-Qwen-1.5B,0.0,"Fails to preserve core elements: no clear problem, objectives, methodology, results, or contributions from the reference. Semantic fidelity is absent; it introduces hallucinated concepts (e.g., “CNOV cycles,” “N2CO2,” nitric acid involvement) unrelated to the reference focus on nocturnal CO2 refixation, CAM cycling, constraint-based modeling, CETCH cycle NADPH limitations, and Marchantia. Critical details (CAM cycling emergence under carbon limitation, NADPH constraints at night, reinvestigation of Marchantia) are entirely missing. Style is not a scientific abstract; it contains meta-commentary, confusion, and think tags. It is excessively verbose and repetitive, lacking conciseness."
17,Hartinger_2025_Reducing_respiratory_losses,DeepSeek-R1-Distill-Qwen-7B,0.1,"The output fails to preserve the core elements of the reference abstract: it omits the constraint-based metabolic modeling approach, the carbon-limited diel leaf model, the key result that CAM cycling is the only native pathway for nocturnal CO2 refixation, the evaluation of the heterologous CETCH cycle with NADPH limitations, and the Marchantia-specific finding. Semantic fidelity is poor, introducing unsupported concepts (e.g., C3M 1:1 and 1/3 ratios, CAM4, RubA, a 15–20% increase) not present in the expected abstract. Critical information is largely missing, and the style is not that of a scientific abstract, containing meta-commentary and reasoning traces (“I think I’ve covered…”, requests for clarification). The result is verbose and speculative rather than concise and focused on the documented results and contributions."
17,Hartinger_2025_Reducing_respiratory_losses,DeepSeek-R1-Distill-Qwen-14B,0.3,"Partially preserves core elements (problem of carbon limitation, metabolic modeling approach, CAM cycling, CETCH constraints, Marchantia outcome). However, semantic fidelity is weak: introduces unsupported claims (20% biomass gain vs C3-like metabolism; near-complete nocturnal CO2 recovery; “experimental validation” and mechanistic details for Marchantia) not in the reference, and misrepresents the CETCH result (reference stresses restricted effectiveness, not near-complete recovery). Missing critical details such as constraint-based modeling, the diel leaf model with multiple carbon-limitation inductions, the condition of no water stress for CAM benefit, and the baseline model prevented from CAM. Also includes a reasoning trace (<think>...</think>), violating abstract style requirements. Conciseness is acceptable."
17,Hartinger_2025_Reducing_respiratory_losses,Phi-4-mini-instruct,0.3,"Preserves the broad problem and objective (reducing nocturnal respiratory CO2 losses under carbon limitation) and mentions FBA of diel leaf metabolism and Marchantia. However, it omits critical results: that CAM cycling was the only plant-native pathway enabling substantial nocturnal CO2 recovery, its growth benefit under carbon limitation without water stress, the baseline model that prevented CAM, and the CETCH cycle’s NADPH limitation at night. It introduces inaccuracies/hallucinations by claiming experimental growth assays in Marchantia (vs. modelling with experimental parameters) and proposing C4/photorespiratory bypasses not in the reference. It adds extraneous context (e.g., climate emissions) and lacks the thesis’s design considerations. Style is acceptable but somewhat verbose."
17,Hartinger_2025_Reducing_respiratory_losses,qwen/qwen3-4b-2507,0.6,"The Actual Output preserves core elements from the Expected Output: it states the problem (respiratory carbon losses), objectives (assessing nocturnal CO2 refixation), methodology (constraint-based diel leaf model), key results (CAM cycling as native solution under carbon limitation; CETCH constrained by nighttime NADPH regeneration), and broader contributions/design considerations. However, it introduces potential distortions by claiming near-complete nocturnal refixation by the CETCH cycle and reporting specific growth/flux gains and NADH-variant/daytime-shift scenarios not reflected in the Expected Output’s emphasis on restricted effectiveness. It also shifts the Marchantia finding from a model reinvestigation with experimental parameters to “experimental validation,” adding measured rates and metabolite profiling that the Expected Output does not assert. Critical details are omitted or altered, such as the baseline model prevented from CAM usage and the “absence of water stress” condition. The style is appropriate, but the abstract is relatively verbose with extra numerical specifics, affecting conciseness."
17,Hartinger_2025_Reducing_respiratory_losses,gpt-oss-120b,0.7,"The actual abstract preserves core elements from the reference: it states the problem (respiratory carbon losses), objective (nocturnal CO2 refixation), methodology (constraint-based/diel modeling), key results (CAM cycling as the native solution enhancing growth under carbon limitation, NADPH regeneration limiting CETCH effectiveness), and a reanalysis of Marchantia showing nocturnal refixation is unnecessary. It follows scientific abstract style. However, it introduces additional claims not in the reference—e.g., NADH-driven CETCH achieving full nocturnal CO2 recapture with ~17% biomass gain, 100% CCE, specific PPFD and FACE-derived bounds—which alters the emphasis that CETCH was substantially restricted at night. It is also overly long and highly detailed, reducing conciseness. Minor omission of the explicit “absence of water stress” context further departs from the expected framing."
17,Hartinger_2025_Reducing_respiratory_losses,gpt-oss-20b,0.6,"The output preserves core scientific elements: it states the problem of nocturnal respiratory CO2 loss, objectives to assess native and engineered nocturnal refixation, methodology using a constraint-based diel model, key results on CAM cycling emergence and CETCH cycle NADPH limitations, and contributions including a Marchantia re-evaluation showing no nocturnal refixation—aligning with the reference. Semantic fidelity is largely good and mentions specific details consistent with the reference (CAM cycling as native solution, NADPH regeneration limits CETCH, experimental constraints for Marchantia). However, it introduces additional results absent from the reference (NADH-reengineered CETCH, day/night partitioning, specific ~20% and 2.5× metrics), which risks hallucination. It omits the explicit detail that the baseline heterologous-pathway test prevented CAM use. Style is scientific and prose-like, but the output is duplicated across multiple versions and one version is truncated (“yielded a”), hurting conciseness and completeness."
18,Sassarini_2025_Frege_puzzles_in,gemma-3-4b-it,0.3,"Partially preserves the topic by referencing Frege’s puzzles and propositional attitudes and presents a general objective and method. However, it omits critical specifics from the reference: opaque contexts, the challenge to compositionality and substitutivity, the role of explanatory terms like because, the chapter roadmap (verbal disputes, Knowledge Argument, metaphysical explanation), the thesis about the centrality of attitude ascriptions, the claim that solutions mirror familiar Frege strategies, and the anti-exceptionalist stance reducing ad hoc devices. It introduces elements not in the reference (integration with cognitive science, emphasis on identity statements, broad claims about language shaping reality), harming semantic fidelity. Style is appropriate and reasonably concise but overly generic relative to the expected content."
18,Sassarini_2025_Frege_puzzles_in,gemma-3-12b-it,0.6,"The abstract captures key elements: it frames Frege puzzles around co‑referential substitution and propositional attitude ascriptions, and it covers the three core application areas (verbal disputes, the Knowledge Argument via Mary, and metaphysical explanation) while proposing a unifying framework. However, it omits central specifics from the reference, such as the explicit challenge to compositionality, the role of opacity and explanatory terms like “because,” and the anti-exceptionalist stance and error-theory angle. It also introduces extraneous claims (e.g., linguistics/cognitive science scope, metalinguistic disagreement details, representational grounding and asymmetry in perspicuity) not present in the reference, and is somewhat verbose."
18,Sassarini_2025_Frege_puzzles_in,gemma-3-27b-it,0.4,"Partially preserves core elements: discusses Frege puzzles, identity vs belief reports, compositionality, sense/reference, and proposes a unifying framework. It also touches on phenomenal consciousness and metaphysical grounding, loosely aligning with the Knowledge Argument and metaphysical explanation. However, it omits key specifics from the reference: no explicit focus on opacity generated by attitude verbs and explanatory terms like “because,” no chapter breakdown (verbal disputes, Knowledge Argument, reductive metaphysical explanation), no clear claim that semantics of attitude ascriptions is central or that solutions reduce to Frege-puzzle strategies, and no anti-exceptionalist stance. Style/conciseness is weak due to multiple repetitive paragraphs and excess length."
18,Sassarini_2025_Frege_puzzles_in,llama-3.3-70B-Instruct,0.3,"Partially preserves core elements (Frege puzzles, challenge to compositionality, role of belief ascriptions, unifying/anti-exceptionalist contribution), but misses critical specifics from the reference: no explicit focus on opacity generated by ‘know’, ‘believe’, and ‘because’; no chapter roadmap (verbal disputes; Knowledge Argument; reductive metaphysical explanation); and weak emphasis on the centrality of attitude ascription semantics and error-theory-style resolutions. Semantic fidelity drifts by broadening to grounding and metaphysical disputes without tying them to the stated chapters. Style and conciseness are poor: it presents multiple, lengthy abstract variants intermixed with sectional exposition (e.g., §1/§2), not a single compact scientific abstract."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Llama-70B,0.3,"Partially preserves core elements (unifying framework, treatment of verbal disputes/Knowledge Argument/grounding, anti-exceptionalist stance, mention of error theories), but introduces distortions and extras not in the reference, such as appeals to cognitive science, heuristics/overfitting, acquaintance-based modes of presentation, and claims that phenomenal knowledge may require non-physical properties. It omits critical specifics: the explicit characterization of opacity via co-referential substitution failures and the role of “know,” “believe,” and “because.” It also includes a visible reasoning trace (<think>), violating the abstract style requirement. While relatively concise, added content reduces fidelity and focus."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Qwen-32B,0.3,"Partially preserves core elements by framing verbal disputes, the Knowledge Argument, and metaphysical explanation under a unified Frege-puzzle lens and noting an anti-exceptionalist stance. However, it omits critical details from the reference: no discussion of opacity in compositional contexts, the challenge to compositionality, or the central role of propositional attitude verbs and explanatory terms like “because.” It also misses the claim that many solutions mirror standard Frege-puzzle strategies, and replaces “reductive accounts of metaphysical explanation” with “representational grounding,” adding examples (e.g., whales as fish) not in the reference. Style violations are significant: includes a chain-of-thought block and numbered bold sections, not a compact scientific abstract. Overall, semantic fidelity is mixed and key information is missing."
18,Sassarini_2025_Frege_puzzles_in,mistral-small-3.2-24B-Instruct-2506,0.7,"The abstract preserves core elements and aims: it frames a unifying Frege-puzzle approach, covers the same three chapters (verbal disputes, the Knowledge Argument, metaphysical explanation), and emphasizes opacity and the role of propositional attitude ascriptions. Semantic fidelity is generally good, but it adds unsupported specifics (e.g., FIDs, Independence/Structure constraints, asymmetry/irreflexivity) that the reference does not mention. It omits critical setup from the reference: the challenge to compositionality and substitutability and opacity from explanatory terms like “because,” and it does not state the anti-exceptionalist motivation. Style is scientific and coherent, though somewhat verbose."
18,Sassarini_2025_Frege_puzzles_in,qwen/qwen3-30b-a3b-2507,0.8,"Strong fidelity: it preserves core elements (challenge to compositionality and substitutivity via opacity, centrality of attitude ascriptions, coverage of verbal disputes/Knowledge Argument/metaphysical explanation, unifying and anti-exceptionalist aims). It maps chapter structure and contributions well. Minor issues: introduces extra specifics (e.g., the “Just Ask” heuristic, Independence/Structure constraints) not in the reference, and it doesn’t explicitly mention explanatory terms like “because” as generators of opacity. It is also more verbose than needed for a compact abstract."
18,Sassarini_2025_Frege_puzzles_in,meta-llama-3.1-8B-Instruct,0.3,"Partially preserves core elements: maps the three chapters (verbal disputes, Knowledge Argument, metaphysical explanation) and emphasizes opacity and a unifying Frege-puzzle framework, with some mention of error theories. However, it omits critical framing from the reference—no clear account of opaque contexts challenging compositionality and substitutivity, no explicit role for explanatory terms like “because,” and no stated anti-exceptionalist takeaway about avoiding ad hoc devices. It introduces substantial extraneous material (knowledge-wh, language acquisition, practical knowledge, indexicals, Levine’s constraint) and repeats large blocks verbatim, severely violating conciseness. While largely aligned thematically, the verbosity and omissions undermine semantic fidelity to the expected abstract style and content."
18,Sassarini_2025_Frege_puzzles_in,llama-3.2-1B-Instruct,0.0,"The Actual Output bears no relation to the Expected abstract’s focus on Frege puzzles, opacity, compositionality, and the role of propositional attitude verbs, nor does it cover the dissertation’s three chapters (verbal disputes, Knowledge Argument, metaphysical explanation) or the unifying, anti-exceptionalist framework. It introduces unrelated, repetitive content about “merely verbal” disputes (whales as fish, Pope as bachelor), omits methodology/results/contributions, distorts the topic, lacks scientific abstract style, and is extremely verbose and duplicative rather than concise."
18,Sassarini_2025_Frege_puzzles_in,llama-3.2-3B-Instruct,0.4,"Partially preserves core aims (unifying framework via semantics of propositional attitude ascriptions) and the three topic areas (verbal disputes, Knowledge Argument, metaphysical explanation). However, it omits key elements from the reference: no introduction of opaque contexts, compositionality, or substitutability, no mention of ‘because’ as generating opacity, and no anti-exceptionalist stance or claim that solutions reduce to familiar Frege-puzzle strategies. It introduces unsupported specifics (Factual Identity Disputes, wh-clause-based propositional knowledge, representational grounding, perspicuity, Independence/Structure, hyperintensionality), risking semantic drift. The style is abstract-like but somewhat verbose."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Llama-8B,0.2,"Significant omissions and distortions relative to the reference. It fails to present the core problem setup (opaque contexts, compositionality/substitutivity, role of attitude verbs like “know/believe” and explanatory terms like “because”), omits the chapter-wise scope and the anti-exceptionalist stance, and adds non-referenced themes (anti-Fregean approaches; representational grounding/perspicuity/objective asymmetry). The presence of a <think> meta-reasoning block violates the required scientific abstract style. Some alignment exists (mentions Frege puzzles, verbal disputes, Knowledge Argument, semantic opacity, error theories, and a unifying framework), but overall semantic fidelity and completeness are weak."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Qwen-1.5B,0.0,"The actual output bears no relation to the expected abstract about Frege puzzles, compositionality, opacity, and propositional attitude contexts, nor to the dissertation’s chapters on verbal disputes, the Knowledge Argument, and metaphysical explanation. It lacks problem, objectives, methodology, results, and contributions, instead presenting a repetitive meta-discussion about whether a response is a single sentence, with think tags and meta-commentary. It introduces irrelevant content, omits all critical information, violates scientific abstract style, and is highly verbose and redundant rather than concise."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Qwen-7B,0.0,"The output fails to preserve the core scientific elements of the reference: it does not discuss opaque contexts, compositionality, substitutivity, or the role of attitude verbs like “know”/“believe,” nor the dissertation’s chapter topics (verbal disputes, Knowledge Argument, metaphysical explanation), unifying framework, or anti-exceptionalist stance. Semantic fidelity is poor, introducing off-topic themes (cognitive processes, “Frege-anti-sense”) and repeated uncertain titles. It omits critical information and is not in scientific abstract style, containing step-by-step notes, meta-commentary, markdown headings, and extreme redundancy. It is not concise and lacks a coherent abstract structure."
18,Sassarini_2025_Frege_puzzles_in,DeepSeek-R1-Distill-Qwen-14B,0.4,"Partially preserves core elements by covering the three chapters (verbal disputes, Knowledge Argument, reductive metaphysical accounts) and the anti-exceptionalist stance. However, it omits critical specifics from the reference: no statement of the challenge to compositionality/substitutivity, no mention that explanatory terms like “because” generate opacity, and no claim that proposed solutions (including error theories) reduce to familiar Frege-puzzle strategies. It introduces unsupported additions (e.g., pragmatic factors over metaphysical structures, realism, representational hierarchies, Hesperus) that deviate from the reference. It violates the abstract style by including a chain-of-thought/meta section and is less concise due to that. Overall semantic fidelity is mixed with notable omissions and additions."
18,Sassarini_2025_Frege_puzzles_in,Phi-4-mini-instruct,0.4,"Preserves some core elements: identifies opacity (including “because”) with co-referential expressions, highlights propositional attitude ascriptions, discusses the Knowledge Argument/Mary, and advances a unifying, anti-exceptionalist stance. However, it omits key details from the reference: no explicit challenge to compositionality or substitutability, no chapter structure (verbal disputes, Knowledge Argument, metaphysical explanation), and no claim that solutions/error theories reduce to familiar Frege-puzzle strategies. It adds ungrounded content (rejecting Fregean/anti-Fregean frameworks, “facts vs representations,” the “New Challenge,” acquaintance knowledge), risking semantic drift. Style is broadly appropriate but somewhat verbose with extraneous claims."
18,Sassarini_2025_Frege_puzzles_in,qwen/qwen3-4b-2507,0.4,"Captures key aims of a unifying Frege-puzzle framework across verbal disputes, the Knowledge Argument, and metaphysical explanation, maintaining an abstract style. However, it introduces specific theses not supported by the reference (e.g., a reductive physicalist account of phenomenal modes of presentation; detailed claims about representational grounding failing Independence and Structure) that distort the neutral, programmatic stance. It also omits core explanatory setup from the reference (compositionality and substitutability in opaque contexts, the role of “because”), and the chapter-structured scope. The result is overly long and more detailed than needed, reducing conciseness and semantic fidelity."
18,Sassarini_2025_Frege_puzzles_in,gpt-oss-120b,0.6,"The response preserves the core elements of the reference: it identifies the problem of opacity in co-referential contexts, frames the dissertation’s objective as unifying diverse debates via Frege puzzles, outlines a methodology spanning chapters (verbal disputes implied, Knowledge Argument in Chapter 2, and metaphysical/explanatory issues in Chapter 3), and states contributions including a unifying framework and anti-exceptionalist stance. It largely maintains semantic fidelity. However, it introduces substantial unreferenced specifics (e.g., Hesperus/Phosphorus examples, detailed constraints like Independence and Structure, perspicuity criteria, and a deflationary conclusion about the Knowledge Argument) that go beyond the expected abstract, risking hallucination relative to the reference. It also omits the explicit point that explanatory terms like “because” generate opacity and does not clearly label Chapter 1 as verbal disputes. Finally, it is overly long and not concise for an abstract."
18,Sassarini_2025_Frege_puzzles_in,gpt-oss-20b,0.4,"Partially preserves core elements by unifying verbal disputes, the Knowledge Argument, and metaphysical explanation under Fregean opacity and noting a unifying framework with future work. However, it omits key reference details: no explicit statement of the compositionality/substitutability challenge, no mention of specific opacity-generating terms like “know,” “believe,” or “because,” no chapter framing, and no explicit anti-exceptionalist stance. It introduces unsupported specifics (e.g., refuting semantic-consistency/metalinguistic-disagreement accounts, independence/structure conditions for grounding, and a pragmatic-heuristics error theory), reducing semantic fidelity. The style is abstract-like but the single sprawling sentence is overly verbose, hurting conciseness."
19,Teng_2025_New_machine_identity,gemma-3-4b-it,0.3,"Captures the core problem of credential compromise in M2M and mentions the three application domains (SSH, automated workflows, end-to-end messaging), with proper abstract style and conciseness. However, it introduces an ungrounded mechanism (“dynamically updated sequence of actions”) not present in the reference, harming semantic fidelity. It omits critical specifics: SSH detection even when both client/server long-term keys and server root are compromised; Signal-specific enhancements enabling MITM detection without out-of-band channels or extra parties; the framework targeting hard-coded credential leakage in internal networks; and evidence of computational security proofs and proof-of-concept implementations. These omissions and the added mechanism significantly reduce alignment with the reference’s methodology and results."
19,Teng_2025_New_machine_identity,gemma-3-12b-it,0.4,"Captures the core problem of M2M credential compromise and references the three application domains (SSH, automated development workflows, end-to-end encrypted messaging). It maintains abstract style and mentions design/formal analysis and post-compromise detection. However, it introduces unsupported details like “ratchet mechanisms,” “dynamic identity elements,” and “server-side state,” which are not in the reference and may distort the intended methods. It omits critical specifics: SSH detection despite simultaneous client/server key compromise and even root server compromise; explicit Signal protocol improvements with no out-of-band interaction or additional parties; claims of computational security, preservation of existing guarantees, no specialized machines, and proof-of-concept implementations. It also adds extraneous implications (industrial control, cloud) and is somewhat verbose. Overall, partial fidelity with significant omissions and some hallucinations."
19,Teng_2025_New_machine_identity,gemma-3-27b-it,0.6,"Captures the core scope and structure (M2M focus, three domains: SSH, automated workflows, Signal; goal of post-compromise detection; formal analyses; some implementation results) and maintains scientific-abstract style. However, it introduces ungrounded technical specifics not in the reference (e.g., SSH transport-layer ratchet key, recursively updated Signal fingerprints, dynamic tokens/centralized policy) and omits critical details: internal organisational network context and hard-coded credentials for workflows, explicit claims of detecting attackers even with SSH server root compromise, Signal’s lack of out-of-band channels and additional parties, and proof-of-concept implementations for each solution/no specialized machines. Some extra domain examples add verbosity. Overall semantically aligned but with notable hallucinations and omissions."
19,Teng_2025_New_machine_identity,llama-3.3-70B-Instruct,0.6,"The generated abstract preserves the core elements: it states the problem of credential compromise in M2M, targets three domains (SSH, internal automated workflows, Signal), and claims implementation/evaluation results. It generally aligns semantically (post-compromise detection for SSH, mitigation in internal networks, MitM detection in Signal) and follows scientific abstract style with reasonable conciseness. However, it introduces unsupported specifics (e.g., a ratchet key in SSH, recursively updated key fingerprints) not present in the reference, risking distortion. It omits critical details: detection even when both SSH client/server long-term keys are compromised and the server is root-compromised; Signal improvements requiring no out-of-band channel and no additional parties; and explicit claims of computational security proofs, preserving existing guarantees, and no specialized hardware. These omissions and added mechanisms reduce fidelity to the reference despite overall coverage."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Llama-70B,0.3,"Partially preserves core elements by covering the three domains (SSH, automated workflows, Signal) and the post-compromise security goal. However, it introduces ungrounded mechanisms and results (e.g., ratcheted symmetric keys and “session healing” for SSH, hashchains for Signal, dynamic identities with centralized monitoring, and negligible performance overhead/PFS claims) that are not in the reference, reducing semantic fidelity. It omits critical constraints from the reference such as no out-of-band channels or additional parties for Signal, no specialized machines, and explicit proof-of-concept software. The presence of a visible reasoning trace (<think> block) violates the required scientific abstract style, and added future-work content increases verbosity. Overall, notable hallucinations, omissions, and style violations outweigh the strengths."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Qwen-32B,0.2,"Strengths: mentions the M2M credential-compromise problem and the three domains (SSH, automated workflows, Signal). Shortcomings: introduces mechanisms not in the reference (dynamic per-session SSH keys; server signatures and hash chains; action-tied identities), misrepresenting contributions. Omits critical specifics: detection even when both client and server long-term keys are compromised and server has root access; internal organisational networks and hard-coded credentials; detection when all client secrets are compromised; no additional parties; and the computational security analysis and proof-of-concept implementations. Also violates abstract style by including a meta “think” block, reducing fidelity and conciseness."
19,Teng_2025_New_machine_identity,mistral-small-3.2-24B-Instruct-2506,0.5,"The abstract preserves the core elements and domains (SSH, internal automated workflows, Signal) and frames the problem as credential compromise with post-compromise detection, maintaining existing security properties. However, it omits critical specifics from the reference: detection even when the SSH server is compromised as root and when both client and server identity keys are simultaneously compromised; for Signal, the absence of out-of-band channels and additional parties; and the note on computational security and no specialized machines. It introduces unreferenced details (the “ActionID” name, specific implementation languages, and performance overheads), which risks hallucination. Style is appropriate and the length is concise, but the semantic fidelity and missing key details lower alignment."
19,Teng_2025_New_machine_identity,qwen/qwen3-30b-a3b-2507,0.7,"The output preserves the core elements and scope: it states the problem of credential compromise in M2M, targets three domains (SSH, automated workflows in organisational networks, and Signal), aims for post-compromise detection, and claims preserved security guarantees with formal analysis and practical deployment. It maintains scientific abstract style. However, it introduces unsupported specifics not in the reference (e.g., Dolev–Yao framing, a ratcheted master key and hashchain details, explicit latency figures of <5 ms and <20 ms, and privacy enhancements like zero-knowledge proofs and mixnets), which reduces semantic fidelity. It is also more verbose than necessary and omits some referenced nuances such as explicit “root” server compromise, “proof-of-concept” phrasing, and “without specialised machines.”"
19,Teng_2025_New_machine_identity,meta-llama-3.1-8B-Instruct,0.7,"The actual abstract preserves core elements: it states the problem of compromised machine credentials, covers the three M2M domains (SSH, automated workflows in internal organisational networks, Signal), introduces a stronger adversary model, and describes detection-focused contributions (e.g., SSH detection even with server root compromise; Signal MITM detection without out-of-band). Semantic fidelity is generally good, though it adds specifics not in the reference (a symmetric master key for SSH and a trusted identity manager for workflows) that could be speculative. Critical omissions include the lack of mention of computational security, formal security analysis, and proof-of-concept implementations, all emphasized in the reference. Style is appropriate for a scientific abstract, but conciseness is weakened by redundancy (repetition of the hashchain verification sentence) and some verbosity."
19,Teng_2025_New_machine_identity,llama-3.2-1B-Instruct,0.1,"Fails multiple evaluation steps: it is not a single scientific abstract but a list of sectioned items with markdown and meta-instructions, violating style and conciseness. It omits critical elements from the expected abstract, notably the automated development workflows contribution, computationally secure real-world deployments, and proof-of-concept implementations. It does not clearly present unified methodology/results/contributions (e.g., no mention of detecting SSH adversaries compromising both client and server keys). It introduces unsupported details (Envelope Sending/Fetching Protocols, mixnets/Sealed Sender, continuous adversarial presence with hashchain verification) and even misstates that an adversary detects MitM, harming semantic fidelity."
19,Teng_2025_New_machine_identity,llama-3.2-3B-Instruct,0.2,"Partially preserves the problem and domains (SSH, internal workflows, Signal) and mentions post-compromise security and MitM detection. However, it introduces ungrounded elements (the “ActionID” system, third‑party trust, key‑rotation absence) not in the reference, distorting semantic fidelity. It omits key SSH threat details (simultaneous compromise of both client/server long‑term keys and detection even with server root access) and key Signal constraints (no out‑of‑band channel and no additional parties). It also misses claims about computational security, formal security analysis preserving existing guarantees, and deployment without specialized machines. The output violates abstract style by including headings, a bullet list, and meta‑commentary, and is verbose/repetitive (abstract presented twice)."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Llama-8B,0.3,"Partially preserves the problem and domains (M2M with compromised credentials; SSH, Signal, automated workflows) and claims post-compromise resilience, but omits critical specifics from the reference: SSH detection under simultaneous client/server key compromise and root access, Signal’s MITM detection without out-of-band channels/user interaction/extra parties, the workflow framework details, computational security with no specialized machines, formal security proofs preserving existing guarantees, and proof-of-concept implementations. Introduces unsupported elements (dynamic identity associations, automated key management, “setting new standards,” speculative future work), reducing semantic fidelity. Additionally, the output includes explicit reasoning traces (<think> block), violating the abstract-only style requirement. While concise, it is overly generic and misses key contributions and methodology/results details."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Qwen-1.5B,0.0,"The response fails to preserve the core scientific elements of the reference abstract: it does not mention M2M, SSH, Signal, credential compromise, detection mechanisms, security analysis, or proofs of concept. Instead, it introduces unrelated content about web interfaces, ‘query’ commands, IP-like URLs, and user notes, violating semantic fidelity. It omits all critical details from the expected abstract (problem, objectives, methodology, results, contributions). It is not in the style of a scientific abstract, containing meta-commentary, bullet points, and think traces, and is verbose and repetitive rather than concise."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Qwen-7B,0.0,"The generated abstract fails to preserve the core elements of the reference: it focuses on machine learning–based key rotation and post-quantum cryptography with AI key recovery and “30%” performance gains, whereas the reference addresses M2M security across three specific applications (SSH, automated development workflows, Signal) with concrete detection mechanisms (e.g., root-compromise detection in SSH, Signal improvements without out-of-band channels) and a credential leakage framework. This introduces substantial semantic distortions and omits critical details such as the M2M context, the three target domains, the constraints (no OOB/user interaction), and the proof-of-concept implementations. It also violates abstract style by including a reasoning trace and meta-commentary (“Certainly!…”, markdown dividers). The output is somewhat verbose and includes redundant, non-referential claims."
19,Teng_2025_New_machine_identity,DeepSeek-R1-Distill-Qwen-14B,0.2,"The output captures the core problem and three application domains (SSH, automated workflows in organizational networks, Signal) and emphasizes detection after credential compromise, aligning partially with objectives and contributions. However, it introduces unsupported specifics (e.g., dynamic ratcheting keys, masked master keys, hashchains, a named “ActionID,” continuous adversary monitoring, and performance evaluations) that are not in the reference, harming semantic fidelity. It omits critical details such as detection even when the SSH server is compromised as root, the Signal improvements requiring no out-of-band channel or additional parties, the emphasis on computational security without specialized machines, and the proof-of-concept implementations and formal security analysis. It also includes a reasoning trace block, violating the abstract style requirement. While reasonably concise, the hallucinations and omissions significantly reduce alignment."
19,Teng_2025_New_machine_identity,Phi-4-mini-instruct,0.6,"The abstract preserves the core problem and the three M2M domains (SSH, internal workflows, Signal) and conveys contributions like detection mechanisms and a mitigation framework. However, it introduces unsupported specifics not in the reference (e.g., OAuth 2.0 principles, continuous monitoring, hash chains, session desynchronization, recursively updated fingerprint chains), reducing semantic fidelity. It also omits key details: detection even when the SSH server is compromised as root, explicit compromise of both client and server long-term keys, claims of computational security with preserved guarantees, and proof-of-concept implementations. The style is appropriate, but the text is somewhat verbose and repetitive."
19,Teng_2025_New_machine_identity,qwen/qwen3-4b-2507,0.7,"The abstract preserves core elements: it states the M2M credential-compromise problem, covers the three application domains (SSH, automated workflows, Signal), emphasizes detection against strong adversaries (e.g., MITM without out-of-band channels or user interaction), mentions formal security analysis preserving existing guarantees, and notes implementations. However, it introduces unsubstantiated specifics not in the reference (e.g., dynamic ratchet/“masked master key” for SSH, a third-party identity manager with short-lived tokens for workflows, a hash-chain mechanism for Signal, added guarantees like self-healing and non-compliance verification, and performance metrics), which reduces semantic fidelity. It also asserts credentials are typically stored in plaintext, a claim absent from the reference, and omits the “internal organisational networks” qualifier. Style is appropriate, though somewhat verbose."
19,Teng_2025_New_machine_identity,gpt-oss-120b,0.7,"The actual abstract preserves core elements—problem (credential leakage in M2M), objectives (post‑compromise detection without OOB or user interaction), methodologies (SSH ratcheting, ActionID framework, Signal hash‑chain/server‑signed envelopes), results/contributions (detection/mitigation guarantees, preservation of PFS/E2E), and formal analyses with prototype implementations. Semantic fidelity is strong across the three domains (SSH, internal org workflows, Signal) with no clear contradictions. However, it omits a key detail from the reference: explicit detection even when the SSH server is compromised as root and both client and server long‑term keys are compromised. It is also overly verbose, adding fine‑grained mechanisms and performance metrics (e.g., ≤5 ms, ≤0.3%) not required by the reference, hurting conciseness per the steps. Style remains appropriate for a scientific abstract."
19,Teng_2025_New_machine_identity,gpt-oss-20b,0.6,"The output preserves core elements—problem (credential compromise in M2M), objectives (detection under full key compromise), methodology (new adversary model and three protocol/framework modifications), results (formal proofs and empirical overheads), and contributions across SSH, ActionID, and Signal. Semantic fidelity is strong: it matches the expected focus on detection without OOB for Signal and mitigating hard-coded credential risks in workflows, while maintaining existing guarantees. However, it omits an explicit statement about detection even when the SSH server is compromised as root/simultaneous client–server key compromise, which is highlighted in the expected abstract. It is also overly long and repetitive, presenting multiple near-duplicate paragraphs and extra low-level cryptographic assumptions and performance details, reducing conciseness. Style is scientific, but the redundancy hurts compactness."
